cnty_fips	display_name	Value	theme_range
47017	"""Carroll, (TN)"""	170.1	139.7 - 177.1 (590)
47023	"""Chester, (TN)"""	131.6	112.6 - 139.6 (592)
47033	"""Crockett, (TN)"""	208.6	177.2 - 592.1 (592)
47039	"""Decatur, (TN)"""	333.5	177.2 - 592.1 (592)
47043	"""Dickson, (TN)"""	146.8	139.7 - 177.1 (590)
47045	"""Dyer, (TN)"""	201.4	177.2 - 592.1 (592)
47047	"""Fayette, (TN)"""	137.7	112.6 - 139.6 (592)
47053	"""Gibson, (TN)"""	217	177.2 - 592.1 (592)
47069	"""Hardeman, (TN)"""	200.6	177.2 - 592.1 (592)
47071	"""Hardin, (TN)"""	157.2	139.7 - 177.1 (590)
47075	"""Haywood, (TN)"""	173.8	139.7 - 177.1 (590)
47077	"""Henderson, (TN)"""	222.8	177.2 - 592.1 (592)
47079	"""Henry, (TN)"""	145	139.7 - 177.1 (590)
47081	"""Hickman, (TN)"""	94.7	88.9 - 112.5 (594)
47083	"""Houston, (TN)"""	127.1	112.6 - 139.6 (592)
47085	"""Humphreys, (TN)"""	126.7	112.6 - 139.6 (592)
47095	"""Lake, (TN)"""	240.1	177.2 - 592.1 (592)
47097	"""Lauderdale, (TN)"""	205	177.2 - 592.1 (592)
47099	"""Lawrence, (TN)"""	133.7	112.6 - 139.6 (592)
47101	"""Lewis, (TN)"""	117.5	112.6 - 139.6 (592)
47109	"""McNairy, (TN)"""	200.4	177.2 - 592.1 (592)
47113	"""Madison, (TN)"""	148.4	139.7 - 177.1 (590)
47125	"""Montgomery, (TN)"""	226.9	177.2 - 592.1 (592)
47131	"""Obion, (TN)"""	177.1	139.7 - 177.1 (590)
47135	"""Perry, (TN)"""	262.7	177.2 - 592.1 (592)
47157	"""Shelby, (TN)"""	160	139.7 - 177.1 (590)
47161	"""Stewart, (TN)"""	182.3	177.2 - 592.1 (592)
47167	"""Tipton, (TN)"""	154.7	139.7 - 177.1 (590)
47181	"""Wayne, (TN)"""	156	139.7 - 177.1 (590)
47183	"""Weakley, (TN)"""	192.5	177.2 - 592.1 (592)
17001	"""Adams, (IL)"""	105.6	88.9 - 112.5 (594)
17005	"""Bond, (IL)"""	125.9	112.6 - 139.6 (592)
17007	"""Boone, (IL)"""	99.9	88.9 - 112.5 (594)
17009	"""Brown, (IL)"""	119.3	112.6 - 139.6 (592)
17011	"""Bureau, (IL)"""	37.5	18.7 - 88.8 (593)
17013	"""Calhoun, (IL)"""	106.4	88.9 - 112.5 (594)
17015	"""Carroll, (IL)"""	77	18.7 - 88.8 (593)
17017	"""Cass, (IL)"""	188.1	177.2 - 592.1 (592)
17019	"""Champaign, (IL)"""	94.9	88.9 - 112.5 (594)
17021	"""Christian, (IL)"""	104.1	88.9 - 112.5 (594)
17023	"""Clark, (IL)"""	104.5	88.9 - 112.5 (594)
17025	"""Clay, (IL)"""	76.5	18.7 - 88.8 (593)
17027	"""Clinton, (IL)"""	76.3	18.7 - 88.8 (593)
17029	"""Coles, (IL)"""	118.1	112.6 - 139.6 (592)
17031	"""Cook, (IL)"""	94.6	88.9 - 112.5 (594)
17033	"""Crawford, (IL)"""	97	88.9 - 112.5 (594)
17035	"""Cumberland, (IL)"""	74.5	18.7 - 88.8 (593)
17037	"""DeKalb, (IL)"""	90.9	88.9 - 112.5 (594)
17039	"""De Witt, (IL)"""	160.9	139.7 - 177.1 (590)
17041	"""Douglas, (IL)"""	41	18.7 - 88.8 (593)
17043	"""DuPage, (IL)"""	58.3	18.7 - 88.8 (593)
17045	"""Edgar, (IL)"""	226.3	177.2 - 592.1 (592)
17047	"""Edwards, (IL)"""	74.7	18.7 - 88.8 (593)
17049	"""Effingham, (IL)"""	141.9	139.7 - 177.1 (590)
17051	"""Fayette, (IL)"""	77.3	18.7 - 88.8 (593)
17053	"""Ford, (IL)"""	110.9	88.9 - 112.5 (594)
17057	"""Fulton, (IL)"""	72.2	18.7 - 88.8 (593)
17061	"""Greene, (IL)"""	218.2	177.2 - 592.1 (592)
17063	"""Grundy, (IL)"""	141.5	139.7 - 177.1 (590)
17067	"""Hancock, (IL)"""	61.8	18.7 - 88.8 (593)
17071	"""Henderson, (IL)"""	102.7	88.9 - 112.5 (594)
17073	"""Henry, (IL)"""	142.5	139.7 - 177.1 (590)
17075	"""Iroquois, (IL)"""	167.8	139.7 - 177.1 (590)
17079	"""Jasper, (IL)"""	141.1	139.7 - 177.1 (590)
17083	"""Jersey, (IL)"""	164.3	139.7 - 177.1 (590)
17085	"""Jo Daviess, (IL)"""	118.6	112.6 - 139.6 (592)
17089	"""Kane, (IL)"""	64.8	18.7 - 88.8 (593)
17091	"""Kankakee, (IL)"""	103.6	88.9 - 112.5 (594)
17093	"""Kendall, (IL)"""	65	18.7 - 88.8 (593)
17095	"""Knox, (IL)"""	128.8	112.6 - 139.6 (592)
17097	"""Lake, (IL)"""	65.9	18.7 - 88.8 (593)
17099	"""LaSalle, (IL)"""	131.8	112.6 - 139.6 (592)
17101	"""Lawrence, (IL)"""	165.7	139.7 - 177.1 (590)
17103	"""Lee, (IL)"""	95.9	88.9 - 112.5 (594)
17105	"""Livingston, (IL)"""	162	139.7 - 177.1 (590)
17107	"""Logan, (IL)"""	116.6	112.6 - 139.6 (592)
17109	"""McDonough, (IL)"""	117.2	112.6 - 139.6 (592)
17111	"""McHenry, (IL)"""	101.7	88.9 - 112.5 (594)
17113	"""McLean, (IL)"""	90.6	88.9 - 112.5 (594)
17115	"""Macon, (IL)"""	61.4	18.7 - 88.8 (593)
17117	"""Macoupin, (IL)"""	116.3	112.6 - 139.6 (592)
17119	"""Madison, (IL)"""	96.6	88.9 - 112.5 (594)
17121	"""Marion, (IL)"""	148.4	139.7 - 177.1 (590)
17123	"""Marshall, (IL)"""	83.1	18.7 - 88.8 (593)
17125	"""Mason, (IL)"""	99.1	88.9 - 112.5 (594)
17129	"""Menard, (IL)"""	52	18.7 - 88.8 (593)
17131	"""Mercer, (IL)"""	118.1	112.6 - 139.6 (592)
17135	"""Montgomery, (IL)"""	55.3	18.7 - 88.8 (593)
17137	"""Morgan, (IL)"""	237.5	177.2 - 592.1 (592)
17139	"""Moultrie, (IL)"""	159.3	139.7 - 177.1 (590)
17141	"""Ogle, (IL)"""	111.4	88.9 - 112.5 (594)
17143	"""Peoria, (IL)"""	134	112.6 - 139.6 (592)
17147	"""Piatt, (IL)"""	119.2	112.6 - 139.6 (592)
17149	"""Pike, (IL)"""	158.8	139.7 - 177.1 (590)
17155	"""Putnam, (IL)"""	-1	
17159	"""Richland, (IL)"""	121.3	112.6 - 139.6 (592)
17161	"""Rock Island, (IL)"""	87	18.7 - 88.8 (593)
17163	"""St. Clair, (IL)"""	115.5	112.6 - 139.6 (592)
17167	"""Sangamon, (IL)"""	123.3	112.6 - 139.6 (592)
17169	"""Schuyler, (IL)"""	193.9	177.2 - 592.1 (592)
17171	"""Scott, (IL)"""	145.5	139.7 - 177.1 (590)
17173	"""Shelby, (IL)"""	93.1	88.9 - 112.5 (594)
17175	"""Stark, (IL)"""	214.8	177.2 - 592.1 (592)
17177	"""Stephenson, (IL)"""	113.2	112.6 - 139.6 (592)
17179	"""Tazewell, (IL)"""	118.7	112.6 - 139.6 (592)
17183	"""Vermilion, (IL)"""	206.6	177.2 - 592.1 (592)
17185	"""Wabash, (IL)"""	101.3	88.9 - 112.5 (594)
17187	"""Warren, (IL)"""	163.4	139.7 - 177.1 (590)
17191	"""Wayne, (IL)"""	151.6	139.7 - 177.1 (590)
17195	"""Whiteside, (IL)"""	60.4	18.7 - 88.8 (593)
17197	"""Will, (IL)"""	81.8	18.7 - 88.8 (593)
17201	"""Winnebago, (IL)"""	84.3	18.7 - 88.8 (593)
17203	"""Woodford, (IL)"""	118.8	112.6 - 139.6 (592)
18007	"""Benton, (IN)"""	76.8	18.7 - 88.8 (593)
18045	"""Fountain, (IN)"""	136.1	112.6 - 139.6 (592)
18083	"""Knox, (IN)"""	173.6	139.7 - 177.1 (590)
18089	"""Lake, (IN)"""	117.6	112.6 - 139.6 (592)
18111	"""Newton, (IN)"""	92.5	88.9 - 112.5 (594)
18121	"""Parke, (IN)"""	109.9	88.9 - 112.5 (594)
18125	"""Pike, (IN)"""	261.6	177.2 - 592.1 (592)
18153	"""Sullivan, (IN)"""	135.9	112.6 - 139.6 (592)
18165	"""Vermillion, (IN)"""	145.6	139.7 - 177.1 (590)
18167	"""Vigo, (IN)"""	135.7	112.6 - 139.6 (592)
18171	"""Warren, (IN)"""	71.8	18.7 - 88.8 (593)
19005	"""Allamakee, (IA)"""	163.8	139.7 - 177.1 (590)
19007	"""Appanoose, (IA)"""	142.2	139.7 - 177.1 (590)
19011	"""Benton, (IA)"""	110.8	88.9 - 112.5 (594)
19013	"""Black Hawk, (IA)"""	173.3	139.7 - 177.1 (590)
19017	"""Bremer, (IA)"""	118.5	112.6 - 139.6 (592)
19019	"""Buchanan, (IA)"""	149.3	139.7 - 177.1 (590)
19023	"""Butler, (IA)"""	158.1	139.7 - 177.1 (590)
19031	"""Cedar, (IA)"""	140.5	139.7 - 177.1 (590)
19033	"""Cerro Gordo, (IA)"""	108.1	88.9 - 112.5 (594)
19037	"""Chickasaw, (IA)"""	70	18.7 - 88.8 (593)
19043	"""Clayton, (IA)"""	143	139.7 - 177.1 (590)
19045	"""Clinton, (IA)"""	96.9	88.9 - 112.5 (594)
19051	"""Davis, (IA)"""	77	18.7 - 88.8 (593)
19055	"""Delaware, (IA)"""	185.8	177.2 - 592.1 (592)
19057	"""Des Moines, (IA)"""	143.7	139.7 - 177.1 (590)
19061	"""Dubuque, (IA)"""	111.1	88.9 - 112.5 (594)
19065	"""Fayette, (IA)"""	195.8	177.2 - 592.1 (592)
19067	"""Floyd, (IA)"""	54.3	18.7 - 88.8 (593)
19069	"""Franklin, (IA)"""	119.2	112.6 - 139.6 (592)
19075	"""Grundy, (IA)"""	125.9	112.6 - 139.6 (592)
19083	"""Hardin, (IA)"""	129.8	112.6 - 139.6 (592)
19087	"""Henry, (IA)"""	147	139.7 - 177.1 (590)
19089	"""Howard, (IA)"""	100.8	88.9 - 112.5 (594)
19095	"""Iowa, (IA)"""	178.7	177.2 - 592.1 (592)
19097	"""Jackson, (IA)"""	61.7	18.7 - 88.8 (593)
19099	"""Jasper, (IA)"""	76.4	18.7 - 88.8 (593)
19101	"""Jefferson, (IA)"""	89.3	88.9 - 112.5 (594)
19103	"""Johnson, (IA)"""	168.5	139.7 - 177.1 (590)
19105	"""Jones, (IA)"""	136	112.6 - 139.6 (592)
19107	"""Keokuk, (IA)"""	155.3	139.7 - 177.1 (590)
19111	"""Lee, (IA)"""	170.1	139.7 - 177.1 (590)
19113	"""Linn, (IA)"""	103.2	88.9 - 112.5 (594)
19115	"""Louisa, (IA)"""	104	88.9 - 112.5 (594)
19117	"""Lucas, (IA)"""	126.2	112.6 - 139.6 (592)
19123	"""Mahaska, (IA)"""	120.2	112.6 - 139.6 (592)
19125	"""Marion, (IA)"""	101.1	88.9 - 112.5 (594)
19127	"""Marshall, (IA)"""	192.9	177.2 - 592.1 (592)
19131	"""Mitchell, (IA)"""	150	139.7 - 177.1 (590)
19135	"""Monroe, (IA)"""	148.5	139.7 - 177.1 (590)
19139	"""Muscatine, (IA)"""	132.4	112.6 - 139.6 (592)
19153	"""Polk, (IA)"""	90.4	88.9 - 112.5 (594)
19157	"""Poweshiek, (IA)"""	119.2	112.6 - 139.6 (592)
19163	"""Scott, (IA)"""	107.6	88.9 - 112.5 (594)
19169	"""Story, (IA)"""	69.5	18.7 - 88.8 (593)
19171	"""Tama, (IA)"""	140.3	139.7 - 177.1 (590)
19177	"""Van Buren, (IA)"""	158.1	139.7 - 177.1 (590)
19179	"""Wapello, (IA)"""	73.9	18.7 - 88.8 (593)
19181	"""Warren, (IA)"""	63	18.7 - 88.8 (593)
19183	"""Washington, (IA)"""	157.2	139.7 - 177.1 (590)
19185	"""Wayne, (IA)"""	112	88.9 - 112.5 (594)
19191	"""Winneshiek, (IA)"""	108	88.9 - 112.5 (594)
19195	"""Worth, (IA)"""	111.4	88.9 - 112.5 (594)
27039	"""Dodge, (MN)"""	187.2	177.2 - 592.1 (592)
27045	"""Fillmore, (MN)"""	192.3	177.2 - 592.1 (592)
27047	"""Freeborn, (MN)"""	142.9	139.7 - 177.1 (590)
27049	"""Goodhue, (MN)"""	216.4	177.2 - 592.1 (592)
27055	"""Houston, (MN)"""	130.5	112.6 - 139.6 (592)
27099	"""Mower, (MN)"""	187.7	177.2 - 592.1 (592)
27109	"""Olmsted, (MN)"""	153.9	139.7 - 177.1 (590)
27131	"""Rice, (MN)"""	159	139.7 - 177.1 (590)
27147	"""Steele, (MN)"""	136	112.6 - 139.6 (592)
27157	"""Wabasha, (MN)"""	191.7	177.2 - 592.1 (592)
27161	"""Waseca, (MN)"""	164.6	139.7 - 177.1 (590)
27169	"""Winona, (MN)"""	120.7	112.6 - 139.6 (592)
29001	"""Adair, (MO)"""	155.7	139.7 - 177.1 (590)
29007	"""Audrain, (MO)"""	200.4	177.2 - 592.1 (592)
29019	"""Boone, (MO)"""	135.5	112.6 - 139.6 (592)
29027	"""Callaway, (MO)"""	139	112.6 - 139.6 (592)
29033	"""Carroll, (MO)"""	83.7	18.7 - 88.8 (593)
29041	"""Chariton, (MO)"""	144.5	139.7 - 177.1 (590)
29045	"""Clark, (MO)"""	82.3	18.7 - 88.8 (593)
29051	"""Cole, (MO)"""	104.4	88.9 - 112.5 (594)
29053	"""Cooper, (MO)"""	101.9	88.9 - 112.5 (594)
29071	"""Franklin, (MO)"""	126	112.6 - 139.6 (592)
29073	"""Gasconade, (MO)"""	102.5	88.9 - 112.5 (594)
29079	"""Grundy, (MO)"""	113.7	112.6 - 139.6 (592)
29089	"""Howard, (MO)"""	153.1	139.7 - 177.1 (590)
29103	"""Knox, (MO)"""	-1	
29111	"""Lewis, (MO)"""	94.6	88.9 - 112.5 (594)
29113	"""Lincoln, (MO)"""	113.2	112.6 - 139.6 (592)
29115	"""Linn, (MO)"""	95	88.9 - 112.5 (594)
29117	"""Livingston, (MO)"""	96.9	88.9 - 112.5 (594)
29121	"""Macon, (MO)"""	40.2	18.7 - 88.8 (593)
29127	"""Marion, (MO)"""	112.3	88.9 - 112.5 (594)
29129	"""Mercer, (MO)"""	-1	
29135	"""Moniteau, (MO)"""	233.2	177.2 - 592.1 (592)
29137	"""Monroe, (MO)"""	55.4	18.7 - 88.8 (593)
29139	"""Montgomery, (MO)"""	143.8	139.7 - 177.1 (590)
29141	"""Morgan, (MO)"""	143.5	139.7 - 177.1 (590)
29151	"""Osage, (MO)"""	124.3	112.6 - 139.6 (592)
29159	"""Pettis, (MO)"""	108.6	88.9 - 112.5 (594)
29163	"""Pike, (MO)"""	98.9	88.9 - 112.5 (594)
29171	"""Putnam, (MO)"""	182.2	177.2 - 592.1 (592)
29173	"""Ralls, (MO)"""	139.5	112.6 - 139.6 (592)
29175	"""Randolph, (MO)"""	94	88.9 - 112.5 (594)
29183	"""St. Charles, (MO)"""	76.9	18.7 - 88.8 (593)
29189	"""St. Louis County, (MO)"""	85.9	18.7 - 88.8 (593)
29195	"""Saline, (MO)"""	187.8	177.2 - 592.1 (592)
29197	"""Schuyler, (MO)"""	109.4	88.9 - 112.5 (594)
29199	"""Scotland, (MO)"""	124.6	112.6 - 139.6 (592)
29205	"""Shelby, (MO)"""	-1	
29211	"""Sullivan, (MO)"""	273.9	177.2 - 592.1 (592)
29219	"""Warren, (MO)"""	66.9	18.7 - 88.8 (593)
29510	"""St. Louis City, (MO)"""	122.1	112.6 - 139.6 (592)
55001	"""Adams, (WI)"""	213.6	177.2 - 592.1 (592)
55009	"""Brown, (WI)"""	157.1	139.7 - 177.1 (590)
55011	"""Buffalo, (WI)"""	74.9	18.7 - 88.8 (593)
55015	"""Calumet, (WI)"""	169.7	139.7 - 177.1 (590)
55021	"""Columbia, (WI)"""	152.9	139.7 - 177.1 (590)
55023	"""Crawford, (WI)"""	100.2	88.9 - 112.5 (594)
55025	"""Dane, (WI)"""	99.6	88.9 - 112.5 (594)
55027	"""Dodge, (WI)"""	135.2	112.6 - 139.6 (592)
55039	"""Fond du Lac, (WI)"""	109.2	88.9 - 112.5 (594)
55043	"""Grant, (WI)"""	143.8	139.7 - 177.1 (590)
55045	"""Green, (WI)"""	83.9	18.7 - 88.8 (593)
55047	"""Green Lake, (WI)"""	223.1	177.2 - 592.1 (592)
55049	"""Iowa, (WI)"""	145.3	139.7 - 177.1 (590)
55053	"""Jackson, (WI)"""	124	112.6 - 139.6 (592)
55055	"""Jefferson, (WI)"""	94.4	88.9 - 112.5 (594)
55057	"""Juneau, (WI)"""	198.7	177.2 - 592.1 (592)
55059	"""Kenosha, (WI)"""	123.5	112.6 - 139.6 (592)
55061	"""Kewaunee, (WI)"""	91.8	88.9 - 112.5 (594)
55063	"""La Crosse, (WI)"""	129.3	112.6 - 139.6 (592)
55065	"""Lafayette, (WI)"""	59	18.7 - 88.8 (593)
55071	"""Manitowoc, (WI)"""	75.4	18.7 - 88.8 (593)
55077	"""Marquette, (WI)"""	200.5	177.2 - 592.1 (592)
55079	"""Milwaukee, (WI)"""	126.4	112.6 - 139.6 (592)
55081	"""Monroe, (WI)"""	105.3	88.9 - 112.5 (594)
55087	"""Outagamie, (WI)"""	116.6	112.6 - 139.6 (592)
55089	"""Ozaukee, (WI)"""	86.5	18.7 - 88.8 (593)
55091	"""Pepin, (WI)"""	90.7	88.9 - 112.5 (594)
55097	"""Portage, (WI)"""	61.8	18.7 - 88.8 (593)
55101	"""Racine, (WI)"""	100.9	88.9 - 112.5 (594)
55103	"""Richland, (WI)"""	81.3	18.7 - 88.8 (593)
55105	"""Rock, (WI)"""	134.6	112.6 - 139.6 (592)
55111	"""Sauk, (WI)"""	99.2	88.9 - 112.5 (594)
55117	"""Sheboygan, (WI)"""	90	88.9 - 112.5 (594)
55121	"""Trempealeau, (WI)"""	110.5	88.9 - 112.5 (594)
55123	"""Vernon, (WI)"""	98.6	88.9 - 112.5 (594)
55127	"""Walworth, (WI)"""	99.4	88.9 - 112.5 (594)
55131	"""Washington, (WI)"""	102.7	88.9 - 112.5 (594)
55133	"""Waukesha, (WI)"""	88.6	18.7 - 88.8 (593)
55135	"""Waupaca, (WI)"""	174.9	139.7 - 177.1 (590)
55137	"""Waushara, (WI)"""	46.7	18.7 - 88.8 (593)
55139	"""Winnebago, (WI)"""	108.3	88.9 - 112.5 (594)
55141	"""Wood, (WI)"""	98.1	88.9 - 112.5 (594)
1001	"""Autauga, (AL)"""	91.5	88.9 - 112.5 (594)
1009	"""Blount, (AL)"""	53.6	18.7 - 88.8 (593)
1015	"""Calhoun, (AL)"""	35.8	18.7 - 88.8 (593)
1017	"""Chambers, (AL)"""	178.9	177.2 - 592.1 (592)
1019	"""Cherokee, (AL)"""	62.2	18.7 - 88.8 (593)
1021	"""Chilton, (AL)"""	43	18.7 - 88.8 (593)
1027	"""Clay, (AL)"""	-1	
1029	"""Cleburne, (AL)"""	42.8	18.7 - 88.8 (593)
1037	"""Coosa, (AL)"""	62.9	18.7 - 88.8 (593)
1043	"""Cullman, (AL)"""	109.4	88.9 - 112.5 (594)
1047	"""Dallas, (AL)"""	164.3	139.7 - 177.1 (590)
1049	"""DeKalb, (AL)"""	78.9	18.7 - 88.8 (593)
1051	"""Elmore, (AL)"""	95.8	88.9 - 112.5 (594)
1055	"""Etowah, (AL)"""	100	88.9 - 112.5 (594)
1071	"""Jackson, (AL)"""	64.9	18.7 - 88.8 (593)
1073	"""Jefferson, (AL)"""	80.5	18.7 - 88.8 (593)
1081	"""Lee, (AL)"""	195.2	177.2 - 592.1 (592)
1083	"""Limestone, (AL)"""	89.5	88.9 - 112.5 (594)
1085	"""Lowndes, (AL)"""	181.4	177.2 - 592.1 (592)
1087	"""Macon, (AL)"""	99.6	88.9 - 112.5 (594)
1089	"""Madison, (AL)"""	107.1	88.9 - 112.5 (594)
1095	"""Marshall, (AL)"""	57.2	18.7 - 88.8 (593)
1101	"""Montgomery, (AL)"""	146.5	139.7 - 177.1 (590)
1103	"""Morgan, (AL)"""	101.1	88.9 - 112.5 (594)
1111	"""Randolph, (AL)"""	68.5	18.7 - 88.8 (593)
1113	"""Russell, (AL)"""	219.3	177.2 - 592.1 (592)
1115	"""St. Clair, (AL)"""	70.9	18.7 - 88.8 (593)
1117	"""Shelby, (AL)"""	44.2	18.7 - 88.8 (593)
1121	"""Talladega, (AL)"""	66.3	18.7 - 88.8 (593)
1123	"""Tallapoosa, (AL)"""	88.1	18.7 - 88.8 (593)
13015	"""Bartow, (GA)"""	139.6	112.6 - 139.6 (592)
13035	"""Butts, (GA)"""	180.1	177.2 - 592.1 (592)
13045	"""Carroll, (GA)"""	180.1	177.2 - 592.1 (592)
13047	"""Catoosa, (GA)"""	142.2	139.7 - 177.1 (590)
13053	"""Chattahoochee, (GA)"""	246.5	177.2 - 592.1 (592)
13055	"""Chattooga, (GA)"""	105.6	88.9 - 112.5 (594)
13057	"""Cherokee, (GA)"""	101.7	88.9 - 112.5 (594)
13063	"""Clayton, (GA)"""	143.9	139.7 - 177.1 (590)
13067	"""Cobb, (GA)"""	118.6	112.6 - 139.6 (592)
13077	"""Coweta, (GA)"""	140.8	139.7 - 177.1 (590)
13079	"""Crawford, (GA)"""	100.2	88.9 - 112.5 (594)
13083	"""Dade, (GA)"""	121.1	112.6 - 139.6 (592)
13085	"""Dawson, (GA)"""	86.7	18.7 - 88.8 (593)
13089	"""DeKalb, (GA)"""	108.1	88.9 - 112.5 (594)
13097	"""Douglas, (GA)"""	145.4	139.7 - 177.1 (590)
13111	"""Fannin, (GA)"""	86.5	18.7 - 88.8 (593)
13113	"""Fayette, (GA)"""	75.6	18.7 - 88.8 (593)
13115	"""Floyd, (GA)"""	98.6	88.9 - 112.5 (594)
13117	"""Forsyth, (GA)"""	68.4	18.7 - 88.8 (593)
13121	"""Fulton, (GA)"""	127.3	112.6 - 139.6 (592)
13123	"""Gilmer, (GA)"""	87.7	18.7 - 88.8 (593)
13129	"""Gordon, (GA)"""	103.4	88.9 - 112.5 (594)
13135	"""Gwinnett, (GA)"""	104.9	88.9 - 112.5 (594)
13143	"""Haralson, (GA)"""	190.3	177.2 - 592.1 (592)
13145	"""Harris, (GA)"""	179.6	177.2 - 592.1 (592)
13149	"""Heard, (GA)"""	310.8	177.2 - 592.1 (592)
13151	"""Henry, (GA)"""	140.3	139.7 - 177.1 (590)
13171	"""Lamar, (GA)"""	107.3	88.9 - 112.5 (594)
13187	"""Lumpkin, (GA)"""	106.2	88.9 - 112.5 (594)
13193	"""Macon, (GA)"""	175.6	139.7 - 177.1 (590)
13197	"""Marion, (GA)"""	180.2	177.2 - 592.1 (592)
13199	"""Meriwether, (GA)"""	235.3	177.2 - 592.1 (592)
13207	"""Monroe, (GA)"""	82.7	18.7 - 88.8 (593)
13213	"""Murray, (GA)"""	123.2	112.6 - 139.6 (592)
13215	"""Muscogee, (GA)"""	273.4	177.2 - 592.1 (592)
13223	"""Paulding, (GA)"""	152.8	139.7 - 177.1 (590)
13227	"""Pickens, (GA)"""	99.3	88.9 - 112.5 (594)
13231	"""Pike, (GA)"""	118.3	112.6 - 139.6 (592)
13233	"""Polk, (GA)"""	79.4	18.7 - 88.8 (593)
13247	"""Rockdale, (GA)"""	118.9	112.6 - 139.6 (592)
13249	"""Schley, (GA)"""	-1	
13255	"""Spalding, (GA)"""	117.7	112.6 - 139.6 (592)
13263	"""Talbot, (GA)"""	233.2	177.2 - 592.1 (592)
13269	"""Taylor, (GA)"""	184.6	177.2 - 592.1 (592)
13285	"""Troup, (GA)"""	250.5	177.2 - 592.1 (592)
13291	"""Union, (GA)"""	26.5	18.7 - 88.8 (593)
13293	"""Upson, (GA)"""	125.3	112.6 - 139.6 (592)
13295	"""Walker, (GA)"""	125	112.6 - 139.6 (592)
13313	"""Whitfield, (GA)"""	84.7	18.7 - 88.8 (593)
18025	"""Crawford, (IN)"""	154.3	139.7 - 177.1 (590)
18037	"""Dubois, (IN)"""	185.3	177.2 - 592.1 (592)
18043	"""Floyd, (IN)"""	201.7	177.2 - 592.1 (592)
18061	"""Harrison, (IN)"""	119.9	112.6 - 139.6 (592)
18123	"""Perry, (IN)"""	101.4	88.9 - 112.5 (594)
18147	"""Spencer, (IN)"""	114.4	112.6 - 139.6 (592)
21001	"""Adair, (KY)"""	90.5	88.9 - 112.5 (594)
21003	"""Allen, (KY)"""	156.8	139.7 - 177.1 (590)
21005	"""Anderson, (KY)"""	139.9	139.7 - 177.1 (590)
21009	"""Barren, (KY)"""	157.4	139.7 - 177.1 (590)
21017	"""Bourbon, (KY)"""	140.2	139.7 - 177.1 (590)
21021	"""Boyle, (KY)"""	117.1	112.6 - 139.6 (592)
21027	"""Breckinridge, (KY)"""	130.4	112.6 - 139.6 (592)
21029	"""Bullitt, (KY)"""	114.6	112.6 - 139.6 (592)
21031	"""Butler, (KY)"""	155.1	139.7 - 177.1 (590)
21045	"""Casey, (KY)"""	152.9	139.7 - 177.1 (590)
21049	"""Clark, (KY)"""	191.8	177.2 - 592.1 (592)
21053	"""Clinton, (KY)"""	106.8	88.9 - 112.5 (594)
21057	"""Cumberland, (KY)"""	127.9	112.6 - 139.6 (592)
21059	"""Daviess, (KY)"""	68.6	18.7 - 88.8 (593)
21061	"""Edmonson, (KY)"""	189.2	177.2 - 592.1 (592)
21065	"""Estill, (KY)"""	49.3	18.7 - 88.8 (593)
21067	"""Fayette, (KY)"""	132	112.6 - 139.6 (592)
21073	"""Franklin, (KY)"""	122.4	112.6 - 139.6 (592)
21079	"""Garrard, (KY)"""	88.1	18.7 - 88.8 (593)
21085	"""Grayson, (KY)"""	147.2	139.7 - 177.1 (590)
21087	"""Green, (KY)"""	201.4	177.2 - 592.1 (592)
21091	"""Hancock, (KY)"""	-1	
21093	"""Hardin, (KY)"""	142.1	139.7 - 177.1 (590)
21099	"""Hart, (KY)"""	138.9	112.6 - 139.6 (592)
21109	"""Jackson, (KY)"""	79.1	18.7 - 88.8 (593)
21111	"""Jefferson, (KY)"""	118.6	112.6 - 139.6 (592)
21113	"""Jessamine, (KY)"""	123.8	112.6 - 139.6 (592)
21123	"""Larue, (KY)"""	149.3	139.7 - 177.1 (590)
21125	"""Laurel, (KY)"""	115.6	112.6 - 139.6 (592)
21137	"""Lincoln, (KY)"""	168.3	139.7 - 177.1 (590)
21141	"""Logan, (KY)"""	215.9	177.2 - 592.1 (592)
21147	"""McCreary, (KY)"""	119.9	112.6 - 139.6 (592)
21151	"""Madison, (KY)"""	64.8	18.7 - 88.8 (593)
21155	"""Marion, (KY)"""	147.9	139.7 - 177.1 (590)
21163	"""Meade, (KY)"""	130.7	112.6 - 139.6 (592)
21167	"""Mercer, (KY)"""	149	139.7 - 177.1 (590)
21169	"""Metcalfe, (KY)"""	134.7	112.6 - 139.6 (592)
21171	"""Monroe, (KY)"""	76.8	18.7 - 88.8 (593)
21173	"""Montgomery, (KY)"""	236	177.2 - 592.1 (592)
21177	"""Muhlenberg, (KY)"""	109.1	88.9 - 112.5 (594)
21179	"""Nelson, (KY)"""	184.1	177.2 - 592.1 (592)
21181	"""Nicholas, (KY)"""	163.4	139.7 - 177.1 (590)
21183	"""Ohio, (KY)"""	91.1	88.9 - 112.5 (594)
21199	"""Pulaski, (KY)"""	138.6	112.6 - 139.6 (592)
21203	"""Rockcastle, (KY)"""	117.4	112.6 - 139.6 (592)
21207	"""Russell, (KY)"""	269.6	177.2 - 592.1 (592)
21209	"""Scott, (KY)"""	101.4	88.9 - 112.5 (594)
21211	"""Shelby, (KY)"""	67.5	18.7 - 88.8 (593)
21213	"""Simpson, (KY)"""	136	112.6 - 139.6 (592)
